"Date" "Finland_forecasted_value" "Finland_realized_value" "Finland_error_term" "Finland_plus_stdev" "Finland_minus_stdev" "Finland_forecasted_2year_return" "Finland_forecasted_3year_return" "Finland_forecasted_4year_return" "Finland_forecasted_5year_return" "Finland_forecasted_6year_return" "Finland_forecasted_7year_return" "Finland_forecasted_8year_return" "Finland_forecasted_9year_return" "Finland_forecasted_10year_return" "Finland_realized_2year_return" "Finland_realized_3year_return" "Finland_realized_4year_return" "Finland_realized_5year_return" "Finland_realized_6year_return" "Finland_realized_7year_return" "Finland_realized_8year_return" "Finland_realized_9year_return" "Finland_realized_10year_return" "Europe_forecasted_value" "Europe_realized_value" "Europe_error_term" "Europe_plus_stdev" "Europe_minus_stdev" "Europe_forecasted_2year_return" "Europe_forecasted_3year_return" "Europe_forecasted_4year_return" "Europe_forecasted_5year_return" "Europe_forecasted_6year_return" "Europe_forecasted_7year_return" "Europe_forecasted_8year_return" "Europe_forecasted_9year_return" "Europe_forecasted_10year_return" "Europe_realized_2year_return" "Europe_realized_3year_return" "Europe_realized_4year_return" "Europe_realized_5year_return" "Europe_realized_6year_return" "Europe_realized_7year_return" "Europe_realized_8year_return" "Europe_realized_9year_return" "Europe_realized_10year_return" "USA_forecasted_value" "USA_realized_value" "USA_error_term" "USA_plus_stdev" "USA_minus_stdev" "USA_forecasted_2year_return" "USA_forecasted_3year_return" "USA_forecasted_4year_return" "USA_forecasted_5year_return" "USA_forecasted_6year_return" "USA_forecasted_7year_return" "USA_forecasted_8year_return" "USA_forecasted_9year_return" "USA_forecasted_10year_return" "USA_realized_2year_return" "USA_realized_3year_return" "USA_realized_4year_return" "USA_realized_5year_return" "USA_realized_6year_return" "USA_realized_7year_return" "USA_realized_8year_return" "USA_realized_9year_return" "USA_realized_10year_return" "Germany_forecasted_value" "Germany_realized_value" "Germany_error_term" "Germany_plus_stdev" "Germany_minus_stdev" "Germany_forecasted_2year_return" "Germany_forecasted_3year_return" "Germany_forecasted_4year_return" "Germany_forecasted_5year_return" "Germany_forecasted_6year_return" "Germany_forecasted_7year_return" "Germany_forecasted_8year_return" "Germany_forecasted_9year_return" "Germany_forecasted_10year_return" "Germany_realized_2year_return" "Germany_realized_3year_return" "Germany_realized_4year_return" "Germany_realized_5year_return" "Germany_realized_6year_return" "Germany_realized_7year_return" "Germany_realized_8year_return" "Germany_realized_9year_return" "Germany_realized_10year_return" "France_forecasted_value" "France_realized_value" "France_error_term" "France_plus_stdev" "France_minus_stdev" "France_forecasted_2year_return" "France_forecasted_3year_return" "France_forecasted_4year_return" "France_forecasted_5year_return" "France_forecasted_6year_return" "France_forecasted_7year_return" "France_forecasted_8year_return" "France_forecasted_9year_return" "France_forecasted_10year_return" "France_realized_2year_return" "France_realized_3year_return" "France_realized_4year_return" "France_realized_5year_return" "France_realized_6year_return" "France_realized_7year_return" "France_realized_8year_return" "France_realized_9year_return" "France_realized_10year_return" "Italy_forecasted_value" "Italy_realized_value" "Italy_error_term" "Italy_plus_stdev" "Italy_minus_stdev" "Italy_forecasted_2year_return" "Italy_forecasted_3year_return" "Italy_forecasted_4year_return" "Italy_forecasted_5year_return" "Italy_forecasted_6year_return" "Italy_forecasted_7year_return" "Italy_forecasted_8year_return" "Italy_forecasted_9year_return" "Italy_forecasted_10year_return" "Italy_realized_2year_return" "Italy_realized_3year_return" "Italy_realized_4year_return" "Italy_realized_5year_return" "Italy_realized_6year_return" "Italy_realized_7year_return" "Italy_realized_8year_return" "Italy_realized_9year_return" "Italy_realized_10year_return" "NL_forecasted_value" "NL_realized_value" "NL_error_term" "NL_plus_stdev" "NL_minus_stdev" "NL_forecasted_2year_return" "NL_forecasted_3year_return" "NL_forecasted_4year_return" "NL_forecasted_5year_return" "NL_forecasted_6year_return" "NL_forecasted_7year_return" "NL_forecasted_8year_return" "NL_forecasted_9year_return" "NL_forecasted_10year_return" "NL_realized_2year_return" "NL_realized_3year_return" "NL_realized_4year_return" "NL_realized_5year_return" "NL_realized_6year_return" "NL_realized_7year_return" "NL_realized_8year_return" "NL_realized_9year_return" "NL_realized_10year_return" "Sweden_forecasted_value" "Sweden_realized_value" "Sweden_error_term" "Sweden_plus_stdev" "Sweden_minus_stdev" "Sweden_forecasted_2year_return" "Sweden_forecasted_3year_return" "Sweden_forecasted_4year_return" "Sweden_forecasted_5year_return" "Sweden_forecasted_6year_return" "Sweden_forecasted_7year_return" "Sweden_forecasted_8year_return" "Sweden_forecasted_9year_return" "Sweden_forecasted_10year_return" "Sweden_realized_2year_return" "Sweden_realized_3year_return" "Sweden_realized_4year_return" "Sweden_realized_5year_return" "Sweden_realized_6year_return" "Sweden_realized_7year_return" "Sweden_realized_8year_return" "Sweden_realized_9year_return" "Sweden_realized_10year_return"
1954-06-30 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 223.864 NA NA NA NA NA NA NA NA NA 0.108463029323552 0.106642491282245 0.0993872071017805 0.167421132633128 0.133507596048829 0.103868216829705 0.123758401036864 0.102944917274775 0.110972688194073 0.0706007241718591 0.10590989169024 0.104878999439868 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1954-09-30 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 243.537 NA NA NA NA NA NA NA NA NA 0.10026572326357 0.100067133165751 0.0910926979373712 0.108695367753697 0.0702852910583405 0.106169962874436 0.101441253028794 0.0753638763846312 0.101683030072836 0.0667847381749762 0.100622312891205 0.099337121461321 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1954-12-31 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 246.489 NA NA NA NA NA NA NA NA 0.106125690597893 0.103469323777127 0.100253921124398 0.0930032555205136 0.141166487775304 0.0666614918839323 0.113519459906035 0.110951205977621 0.093352361161493 0.111371111677294 0.0921938639207023 0.0940086140476033 0.100454586848862 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1955-03-31 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 253.75 NA NA NA NA NA NA NA NA 0.102304652141749 0.100472319139645 0.0955050528526695 0.0898223890139391 0.0995565608652753 0.0746567901411335 0.110956611456455 0.0921474634912698 0.106826086365105 0.103489328291284 0.0958897489166814 0.0978560203418239 0.0999867709063118 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1955-06-30 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 277.402 NA NA NA NA NA NA NA NA 0.090953748698106 0.0911076312719772 0.0848650494917955 0.0810701438134078 0.0841115916073254 0.062138609304436 0.0966293301528334 0.0775551892554216 0.0909371341633385 0.0484709914893411 0.0902950599818246 0.0908881063945928 0.0860066872705476 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1955-09-30 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 293.047 NA NA NA NA NA NA NA NA 0.0862856653831825 0.0878024862744085 0.0792902171551106 0.076814672721826 0.00939970041926541 0.0755692378731687 0.0773544032616 0.0514583317682857 0.0856022008148039 0.048590704097401 0.0884201195334753 0.0883553931655257 0.0892004946989975 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1955-12-31 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 296.234 NA NA NA NA NA NA NA 0.090935311199803 0.0900929638255883 0.0881778226545835 0.0815383175715807 0.0788038281497077 0.00489629511336465 0.0855536575171132 0.0893298162288729 0.0728640786976051 0.0969733101290742 0.0773722507458865 0.0812314367057956 0.0897338267811725 0.0943628922819335 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1956-03-31 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 314.586 NA NA NA NA NA NA NA 0.0809269798980019 0.081896369174042 0.078697111003549 0.0743257635166747 0.0719401951314851 0.000548189466837767 0.0710712211833839 0.0580794186018332 0.0820033253229542 0.0822824190736575 0.0767490835792752 0.081301719699642 0.0854646834076784 0.0847402844825673 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1956-06-30 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 305.098 NA NA NA NA NA NA NA 0.0894795931261565 0.0898657286177496 0.0830074923837034 0.0790044058252097 0.0762719695779246 0.0437750406131501 0.0955609704095419 0.0720547370864679 0.0891650960458577 0.0401457371542118 0.0889381820642152 0.0897741727065757 0.0844803600790507 0.0836189171641286 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1956-09-30 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 299.357 NA NA NA NA NA NA NA 0.0974701086553742 0.0976142794784023 0.0867358731854151 0.0831389352934777 0.0801571093477293 0.103650310404709 0.0966315641767164 0.0590758106762848 0.09889052931525 0.0531695989724001 0.0983265417370558 0.0970099283476147 0.0969906015542792 0.0740558941481515 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
